date,time,p_1,p_2,p_3,p_t
21/07/2012,18:00,-0.4,-0.1,-0.1,6.3
21/07/2012,18:15,-0.3,-0.1,-0.1,6.8
21/07/2012,18:30,-0.5,-0.2,-0.1,6.5
21/07/2012,18:45,-0.6,-0.2,-0.1,6.7
21/07/2012,19:00,-0.5,-0.1,-0.1,7.5
21/07/2012,19:15,-0.3,-0.1,0,8
21/07/2012,19:30,-0.4,-0.3,-0.2,6.8
21/07/2012,19:45,-0.2,-0.1,0.1,7.9
21/07/2012,20:00,-0.1,0,0.2,8
21/07/2012,20:15,-0.2,0,0,7.6
21/07/2012,20:30,-0.5,0,0.1,6.7
21/07/2012,20:45,-0.5,-0.1,0.2,6.9
21/07/2012,21:00,-0.3,0,0.2,6.9
21/07/2012,21:15,-0.2,-0.1,0,7.1
21/07/2012,21:30,-0.1,-0.1,0,7.5
21/07/2012,21:45,-0.2,-0.2,0,7.3
21/07/2012,22:00,-0.2,-0.4,0,7.2
21/07/2012,22:15,-0.3,-0.5,0,6.9
21/07/2012,22:30,-0.5,-0.5,-0.1,6.4
21/07/2012,22:45,-0.5,-0.3,-0.1,6.6
21/07/2012,23:00,-0.6,-0.3,0,6.1
21/07/2012,23:15,-0.6,-0.2,-0.1,5.6
21/07/2012,23:30,-0.4,-0.1,0,5.7
21/07/2012,23:45,-0.3,0,0.2,5.7
22/07/2012,00:00,-0.2,0,0,5.7
22/07/2012,00:15,-0.2,0,0,5.5
22/07/2012,00:30,-0.1,0.1,0,5.5
22/07/2012,00:45,0,0,0,5.3
22/07/2012,01:00,0,0,0,5.3
22/07/2012,01:15,0,0,0,5.3
22/07/2012,01:30,0,0,0,5.1
22/07/2012,01:45,0,0,0,5
22/07/2012,02:00,0,0,0,4.9
22/07/2012,02:15,0,0,0,5
22/07/2012,02:30,0,0,0,4.9
22/07/2012,02:45,0,0,0,4.9
22/07/2012,03:00,0,0,0,4.8
22/07/2012,03:15,0,0,0,4.7
22/07/2012,03:30,0,0,0,4.7
22/07/2012,03:45,0,0,0,4.7
22/07/2012,04:00,0,0,0,4.7
22/07/2012,04:15,0,0,0,4.8
22/07/2012,04:30,0,0,0,4.8
22/07/2012,04:45,0,0,0,5.1
22/07/2012,05:00,0,0,0,5.3
22/07/2012,05:15,0,0,0,5.4
22/07/2012,05:30,0,0,0,5.3
22/07/2012,05:45,0,0,0,5.3
22/07/2012,06:00,0,0,0,5.3
22/07/2012,06:15,0,0,0,5.2
22/07/2012,06:30,0,0,0,4.4
22/07/2012,06:45,0,0,0,4.4
22/07/2012,07:00,0,0,0,4.5
22/07/2012,07:15,0,0,0,4.5
22/07/2012,07:30,0,0,0,4.4
22/07/2012,07:45,0,0,0,4.7
22/07/2012,08:00,0,0,0,4.5
22/07/2012,08:15,0,0,0,4.5
22/07/2012,08:30,0,0,0,4.3
22/07/2012,08:45,0,0,0,4.3
22/07/2012,09:00,0,0,0,4.8
22/07/2012,09:15,0,0,0,4.9
22/07/2012,09:30,0,0,0,4.5
22/07/2012,09:45,0,0,0,4.5
22/07/2012,10:00,0,0,0,4.4
22/07/2012,10:15,0,0,0,3.9
22/07/2012,10:30,0,0,0,5
22/07/2012,10:45,0,0,0,5.1
22/07/2012,11:00,0,0,0,4.5
22/07/2012,11:15,0,0,0,4.9
22/07/2012,11:30,0,0,0,5
22/07/2012,11:45,0,0,0.2,5.4
22/07/2012,12:00,0,0,0,6.1
22/07/2012,12:15,0,0,0,6.2
22/07/2012,12:30,0,0,0,6.3
22/07/2012,12:45,0,0,0,6.2
22/07/2012,13:00,0,0,0,5.8
22/07/2012,13:15,0,0,0,5.4
22/07/2012,13:30,0,0,0,4.5
22/07/2012,13:45,0,0,0,3.6
22/07/2012,14:00,0,0,0,3.7
22/07/2012,14:15,0,0,0,4
22/07/2012,14:30,0,0,0,4.4
22/07/2012,14:45,0,0,0,4
22/07/2012,15:00,0,0,0,3.8
22/07/2012,15:15,0,0,0,3.8
22/07/2012,15:30,0,0,0,3.3
22/07/2012,15:45,0,0,0,3.1
22/07/2012,16:00,0,0,0,2.6
22/07/2012,16:15,0,0,0,3.4
22/07/2012,16:30,0,0,0,3.3
22/07/2012,16:45,0,0,0,3.1
22/07/2012,17:00,0,0,0,3.7
22/07/2012,17:15,0,0,0,4.7
22/07/2012,17:30,0,0,0,3.8
22/07/2012,17:45,0,0,0,4.4
22/07/2012,18:00,0,0,0,4.8
22/07/2012,18:15,0,0,0,5.2
22/07/2012,18:30,0,0,0,5.5
22/07/2012,18:45,0,0,0,5.7
22/07/2012,19:00,0,0,0,6.1
22/07/2012,19:15,0,0,0,6.5
22/07/2012,19:30,0,0,0,6.5
22/07/2012,19:45,0,0,0,6.7
22/07/2012,20:00,0,0,0,6.9
22/07/2012,20:15,0,0,0,7
22/07/2012,20:30,0,0,0,7.2
22/07/2012,20:45,0,0,0,7.2
22/07/2012,21:00,0,0,0,7.3
22/07/2012,21:15,0,0,0,7.4
22/07/2012,21:30,0,0,0.1,7.4
22/07/2012,21:45,0,0,0,7.2
22/07/2012,22:00,-0.1,-0.1,0,7.3
22/07/2012,22:15,-0.2,-0.1,-0.1,7.6
22/07/2012,22:30,-0.2,0,0,7.4
22/07/2012,22:45,-0.3,-0.2,-0.1,6.9
22/07/2012,23:00,-0.4,-0.1,-0.1,6.3
22/07/2012,23:15,-0.3,0,0,6.4
22/07/2012,23:30,-0.3,0,0,6
22/07/2012,23:45,-0.5,-0.1,0,5.4
23/07/2012,00:00,-1.2,-0.4,-0.5,3.1
23/07/2012,00:15,-1.5,-0.8,-0.7,1.9
23/07/2012,00:30,-1.4,-0.9,-0.5,1.9
23/07/2012,00:45,-1.4,-1,-0.7,1.5
23/07/2012,01:00,-1.4,-0.5,-0.9,0.8
23/07/2012,01:15,-1.4,-1.1,-1.1,0.6
23/07/2012,01:30,-1.4,-1.1,-0.8,0.7
23/07/2012,01:45,-0.9,-0.8,-0.6,1.9
23/07/2012,02:00,-1.1,-0.9,-0.7,1.2
23/07/2012,02:15,-1.3,-1.3,-1.1,0
23/07/2012,02:30,-1.6,-1.3,-1.4,-1
23/07/2012,02:45,-1.6,-1.6,-1.2,-1.2
23/07/2012,03:00,-1.4,-1.2,-0.7,0.5
23/07/2012,03:15,-1.5,-1.4,-0.9,-0.3
23/07/2012,03:30,-1.5,-1.5,-1.2,-0.6
23/07/2012,03:45,-1.6,-1.5,-1.3,-1
23/07/2012,04:00,-2,-1.9,-1.6,-2.3
23/07/2012,04:15,-2.2,-1.6,-1.5,-2.4
23/07/2012,04:30,-2.1,-1.8,-1.5,-2
23/07/2012,04:45,-2.2,-1.9,-1.6,-1.9
23/07/2012,05:00,-2.4,-1.9,-1.6,-2
23/07/2012,05:15,-1.9,-1.8,-1.5,-0.5
23/07/2012,05:30,-1.8,-1.6,-1.2,-0.3
23/07/2012,05:45,-1.6,-1.4,-1.1,1
23/07/2012,06:00,-1.4,-1.3,-1.1,1.6
23/07/2012,06:15,-1.3,-1.1,-1,2.6
23/07/2012,06:30,-1.4,-1.2,-1.1,1.7
23/07/2012,06:45,-1.4,-1.4,-1,1.9
23/07/2012,07:00,-1.2,-1.4,-1.2,2.3
23/07/2012,07:15,-1.1,-1,-0.9,3.3
23/07/2012,07:30,-1.2,-1,-0.7,3.6
23/07/2012,07:45,-1.2,-0.9,-0.6,4.2
23/07/2012,08:00,-1.1,-0.8,-0.4,5.1
23/07/2012,08:15,-0.7,-0.4,-0.3,6.1
23/07/2012,08:30,-0.6,-0.4,-0.1,5.9
23/07/2012,08:45,-0.8,-0.9,-0.3,5.3
23/07/2012,09:00,-0.7,-0.8,-0.1,5.7
23/07/2012,09:15,-0.5,-0.4,-0.1,6.1
23/07/2012,09:30,-0.4,-0.3,-0.2,6.1
23/07/2012,09:45,-0.5,-0.4,-0.2,6.1
23/07/2012,10:00,-0.5,-0.4,-0.2,5.4
23/07/2012,10:15,-0.5,-0.4,-0.2,5.5
23/07/2012,10:30,-0.2,-0.4,-0.3,5.4
23/07/2012,10:45,-0.2,-0.4,-0.1,5.7
23/07/2012,11:00,-0.2,-0.3,-0.1,6
23/07/2012,11:15,-0.2,-0.2,0.1,6.6
23/07/2012,11:30,-0.1,-0.1,0.2,7
23/07/2012,11:45,-0.1,0.1,0.2,6.9
23/07/2012,12:00,-0.1,-0.1,0.2,7
23/07/2012,12:15,-0.1,0,0.1,6.9
23/07/2012,12:30,-0.2,0,0.1,6.1
23/07/2012,12:45,-0.1,-0.1,0.1,6.5
23/07/2012,13:00,0,0.1,0,6.5
23/07/2012,13:15,-0.1,-0.3,0.1,5.7
23/07/2012,13:30,-0.2,-0.2,-0.1,5.5
23/07/2012,13:45,-0.1,-0.2,-0.1,5.4
23/07/2012,14:00,-0.1,-0.1,0.1,5.7
23/07/2012,14:15,-0.1,0,0.1,5.7
23/07/2012,14:30,0,-0.3,0.1,5.6
23/07/2012,14:45,-0.1,-0.1,0.1,5.8
23/07/2012,15:00,0,0.1,0.1,5.9
23/07/2012,15:15,-0.2,0.1,0.1,5.9
23/07/2012,15:30,-0.2,-0.2,0.1,5.3
23/07/2012,15:45,-0.2,-0.1,0.2,5.3
23/07/2012,16:00,-0.2,-0.1,0.2,5.7
23/07/2012,16:15,-0.2,0.2,0.1,5.6
23/07/2012,16:30,-0.3,0,0.1,5.9
23/07/2012,16:45,-0.3,-0.1,0.1,6.1
23/07/2012,17:00,-0.2,-0.2,0.2,5.9
23/07/2012,17:15,-0.2,-0.4,-0.1,6.2
23/07/2012,17:30,-0.2,-0.2,-0.1,6.8
23/07/2012,17:45,-0.2,-0.2,-0.1,7
23/07/2012,18:00,-0.2,-0.2,0,6.5
23/07/2012,18:15,-0.4,-0.1,-0.1,7.2
23/07/2012,18:30,-0.2,-0.2,0.1,7.6
23/07/2012,18:45,-0.2,-0.1,0.1,7.9
23/07/2012,19:00,-0.1,-0.1,-0.1,8.5
23/07/2012,19:15,0,0,0.1,8.6
23/07/2012,19:30,0,0,0,8.7
23/07/2012,19:45,0,0,0.1,8.5
23/07/2012,20:00,-0.2,-0.1,0,8.3
23/07/2012,20:15,-0.2,-0.1,-0.1,7.7
23/07/2012,20:30,-0.2,-0.1,-0.1,7.5
23/07/2012,20:45,-0.3,-0.1,-0.1,7.4
23/07/2012,21:00,-0.4,-0.2,-0.1,7.3
23/07/2012,21:15,-0.6,-0.2,-0.3,7.2
23/07/2012,21:30,-0.7,-0.2,-0.4,7
23/07/2012,21:45,-0.9,-0.4,-0.5,6.3
23/07/2012,22:00,-0.9,-0.4,-0.6,6.5
23/07/2012,22:15,-0.9,-0.3,-0.6,6.4
23/07/2012,22:30,-1.3,-0.4,-0.6,5.8
23/07/2012,22:45,-1.5,-0.5,-0.7,5.3
23/07/2012,23:00,-1.5,-0.6,-0.7,4.3
23/07/2012,23:15,-1.5,-0.6,-0.7,3.6
23/07/2012,23:30,-1.7,-0.8,-0.8,2.8
23/07/2012,23:45,-1.8,-1,-1,2.2
24/07/2012,00:00,-2,-0.9,-0.8,1.9
24/07/2012,00:15,-2.5,-0.9,-1.1,0
24/07/2012,00:30,-2.3,-0.8,-1.2,0.6
24/07/2012,00:45,-3,-0.9,-1.4,-1.1
24/07/2012,01:00,-3.2,-1.2,-1.4,-1.8
24/07/2012,01:15,-2.9,-1.4,-1.7,-2.2
24/07/2012,01:30,-2.8,-1.3,-2.1,-3
24/07/2012,01:45,-2.4,-1.9,-2.1,-2.8
24/07/2012,02:00,-2.5,-2.1,-2.4,-3.2
24/07/2012,02:15,-2.7,-2.2,-2.4,-3.6
24/07/2012,02:30,-3.2,-2.3,-2.6,-4.5
24/07/2012,02:45,-3.2,-2.4,-2.4,-4.6
24/07/2012,03:00,-2.6,-1.9,-2.7,-3.4
24/07/2012,03:15,-2.4,-2.2,-3.1,-4
24/07/2012,03:30,-2.7,-3.2,-3.6,-5.8
24/07/2012,03:45,-2.7,-2.9,-3.5,-5.7
24/07/2012,04:00,-2.2,-2.2,-3.1,-4
24/07/2012,04:15,-1.8,-2.2,-2.6,-2.7
24/07/2012,04:30,-1.5,-1.8,-1.9,-1.1
24/07/2012,04:45,-1.2,-1.4,-1.6,0.4
24/07/2012,05:00,-1.2,-1.1,-1.3,1.4
24/07/2012,05:15,-0.6,-0.6,-0.7,3.5
24/07/2012,05:30,-0.7,-0.4,-0.8,3.6
24/07/2012,05:45,-0.7,-0.9,-0.8,3.2
24/07/2012,06:00,-0.6,-0.9,-0.7,3.9
24/07/2012,06:15,-0.6,-0.8,-0.5,4.1
24/07/2012,06:30,-0.4,-0.6,-0.3,5.1
24/07/2012,06:45,-0.4,-0.5,-0.2,5.6
24/07/2012,07:00,-0.5,-0.3,-0.2,5.7
24/07/2012,07:15,-0.5,-0.3,-0.4,5.8
24/07/2012,07:30,-0.9,-0.3,-0.4,5.9
24/07/2012,07:45,-1.2,-0.4,-0.6,4.8
24/07/2012,08:00,-1.3,-0.3,-0.3,5.7
24/07/2012,08:15,-1.1,-0.1,-0.1,7.4
24/07/2012,08:30,-1.2,0,0,7.8
24/07/2012,08:45,-1.2,0,-0.3,7.2
24/07/2012,09:00,-0.9,0,-0.4,7.3
24/07/2012,09:15,-0.6,-0.3,-0.1,7.5
24/07/2012,09:30,-0.5,-0.3,0,7.8
24/07/2012,09:45,-0.8,-0.3,-0.3,5.8
24/07/2012,10:00,-0.9,-0.3,-0.2,5.9
24/07/2012,10:15,-0.8,-0.3,-0.1,5.7
24/07/2012,10:30,-0.5,-0.3,-0.1,5.6
24/07/2012,10:45,-0.5,-0.2,-0.1,5.9
24/07/2012,11:00,-0.7,-0.3,-0.1,5.5
24/07/2012,11:15,-0.6,-0.2,-0.2,5.7
24/07/2012,11:30,-0.8,-0.5,-0.2,4.6
24/07/2012,11:45,-0.8,-0.6,-0.2,4.5
24/07/2012,12:00,-1.3,-0.6,-0.2,4.2
24/07/2012,12:15,-1.5,-0.7,-0.5,3.1
24/07/2012,12:30,-1.7,-0.9,-0.5,2.8
24/07/2012,12:45,-1.5,-0.8,-0.4,2.5
24/07/2012,13:00,-1.6,-0.5,-0.4,2
24/07/2012,13:15,-1.4,-0.5,-0.4,2.5
24/07/2012,13:30,-1.8,-0.6,-0.5,2
24/07/2012,13:45,-1.8,-0.6,-0.5,1.7
24/07/2012,14:00,-1.6,-0.7,-0.5,1.7
24/07/2012,14:15,-1.3,-0.8,-0.2,2.9
24/07/2012,14:30,-1,-0.4,-0.1,3.5
24/07/2012,14:45,-1.2,-0.3,-0.2,2.8
24/07/2012,15:00,-1.2,-0.5,-0.1,2.8
24/07/2012,15:15,-1.3,-0.5,-0.1,3.5
24/07/2012,15:30,-1.1,-0.6,-0.4,3.4
24/07/2012,15:45,-1.3,-0.4,-0.1,2.6
24/07/2012,16:00,-0.8,-0.5,-0.2,3.8
24/07/2012,16:15,-0.6,-0.5,-0.2,3.8
24/07/2012,16:30,-0.6,-0.3,-0.1,4.8
24/07/2012,16:45,-0.4,-0.4,-0.2,4.5
24/07/2012,17:00,-0.6,-0.5,-0.2,4.5
24/07/2012,17:15,-0.7,-0.5,-0.4,4.7
24/07/2012,17:30,-0.7,-0.7,-0.4,3.9
24/07/2012,17:45,-1.2,-0.3,-0.1,5.5
24/07/2012,18:00,-2,-0.8,-0.9,3.3
24/07/2012,18:15,-0.7,-0.6,-0.5,6
24/07/2012,18:30,-0.5,-0.5,-0.3,6.5
24/07/2012,18:45,-0.6,-0.3,-0.2,7
24/07/2012,19:00,-0.3,-0.1,-0.1,7.6
24/07/2012,19:15,-0.4,-0.5,-0.1,7.3
24/07/2012,19:30,-0.5,-0.3,-0.1,7.4
24/07/2012,19:45,-0.5,-0.2,0.1,7.9
24/07/2012,20:00,-0.3,-0.2,0.2,8.4
24/07/2012,20:15,-0.2,-0.2,0,8.1
24/07/2012,20:30,-0.6,-0.1,0.1,7.7
24/07/2012,20:45,-0.7,-0.2,0.1,7
24/07/2012,21:00,-1,-0.1,0,6.9
24/07/2012,21:15,-1.1,-0.2,-0.1,6.9
24/07/2012,21:30,-1.2,-0.2,-0.1,7
24/07/2012,21:45,-1.3,-0.2,-0.1,6.6
24/07/2012,22:00,-2.5,-0.3,-0.4,4.6
24/07/2012,22:15,-2.6,-0.7,-0.4,4.1
24/07/2012,22:30,-2.3,-1.2,-1,3.4
24/07/2012,22:45,-2.3,-0.9,-1.1,3.1
24/07/2012,23:00,-2.2,-1.2,-1,2.6
24/07/2012,23:15,-2,-0.9,-0.9,2.7
24/07/2012,23:30,-1.8,-0.9,-0.8,2.7
24/07/2012,23:45,-2,-1.1,-1.5,1.4
25/07/2012,00:00,-2.1,-1.4,-1.6,-0.2
25/07/2012,00:15,-2.1,-1.3,-1.4,-0.2
25/07/2012,00:30,-2,-1.2,-1.5,0
25/07/2012,00:45,-2.1,-1.4,-1.6,-0.3
25/07/2012,01:00,-2.2,-1.4,-1.9,-1.1
25/07/2012,01:15,-2,-1.5,-1.9,-1.1
25/07/2012,01:30,-2.4,-1.5,-2,-1.7
25/07/2012,01:45,-2.2,-1.4,-1.8,-1.4
25/07/2012,02:00,-2.3,-1.2,-1.8,-1.2
25/07/2012,02:15,-2.1,-1.3,-1.9,-1.3
25/07/2012,02:30,-2.4,-1.2,-1.9,-1.7
25/07/2012,02:45,-2.5,-1.1,-1.5,-1.6
25/07/2012,03:00,-2.7,-1.2,-1.4,-1.6
25/07/2012,03:15,-2.8,-1.3,-2,-3
25/07/2012,03:30,-3.3,-1.3,-2,-3.6
25/07/2012,03:45,-2.9,-1.4,-1.4,-2
25/07/2012,04:00,-2.3,-1,-0.9,-0.7
25/07/2012,04:15,-1.8,-1,-0.9,-0.4
25/07/2012,04:30,-1.7,-1.2,-1.1,-0.2
25/07/2012,04:45,-1.8,-1.4,-1.3,-0.6
25/07/2012,05:00,-1.3,-1,-1.2,1
25/07/2012,05:15,-1.3,-0.6,-0.6,2.7
25/07/2012,05:30,-1.2,-0.4,-0.5,3
25/07/2012,05:45,-0.9,-0.2,-0.2,4.5
25/07/2012,06:00,-0.7,0,-0.1,5.4
25/07/2012,06:15,-0.4,0,0,6
25/07/2012,06:30,-0.4,0,0.1,6.4
25/07/2012,06:45,-0.2,0,0.1,6.9
25/07/2012,07:00,-0.3,0,0,6.7
25/07/2012,07:15,-0.4,-0.1,0,6.7
25/07/2012,07:30,-0.5,-0.6,-0.1,6.5
25/07/2012,07:45,-0.4,-0.7,-0.1,6.6
25/07/2012,08:00,-0.2,-0.5,-0.1,7.2
25/07/2012,08:15,-0.1,-0.1,0.1,8.6
25/07/2012,08:30,0,0.1,0.1,8.7
25/07/2012,08:45,0,0,0.1,8.9
25/07/2012,09:00,0,0,0.1,8.9
25/07/2012,09:15,0,0,0.1,8.9
25/07/2012,09:30,0,0,0,9
25/07/2012,09:45,0,0,0,8.8
25/07/2012,10:00,0,0.1,0,8.4
25/07/2012,10:15,0,0,0.1,8.2
25/07/2012,10:30,0,0,0,8.1
25/07/2012,10:45,0,0,0,8.1
25/07/2012,11:00,0,0,0,8.1
25/07/2012,11:15,0,0,0,8.1
25/07/2012,11:30,0,0,0,7.7
25/07/2012,11:45,0,0,0,7.6
25/07/2012,12:00,0,0,0.1,7.8
25/07/2012,12:15,0,0,0.1,8.1
25/07/2012,12:30,0,0,0,7.7
25/07/2012,12:45,0,0.1,0,7.7
25/07/2012,13:00,0,0,0,7.3
25/07/2012,13:15,0,0,0,7.3
25/07/2012,13:30,-0.1,0,0.1,7.1
25/07/2012,13:45,0,0,0.1,7.1
25/07/2012,14:00,-0.1,0.1,0.1,6.7
25/07/2012,14:15,-0.1,0.2,0.2,6.5
25/07/2012,14:30,0,-0.1,0.1,6.5
25/07/2012,14:45,-0.2,0,0.1,6.4
25/07/2012,15:00,-0.1,0,0.2,6.5
25/07/2012,15:15,-0.1,0.4,0.2,6.5
25/07/2012,15:30,-0.2,0.1,0.1,6.5
25/07/2012,15:45,0,0,0.1,6.6
25/07/2012,16:00,0,-0.1,0.1,6.1
25/07/2012,16:15,-0.1,-0.1,0.1,6.2
25/07/2012,16:30,-0.1,0,0.1,6.3
25/07/2012,16:45,-0.2,-0.1,0.1,6.8
25/07/2012,17:00,-0.3,-0.1,0.2,6.9
25/07/2012,17:15,-0.2,-0.1,0.1,6.9
25/07/2012,17:30,-0.2,-0.2,0.1,7.1
25/07/2012,17:45,-0.4,-0.2,0.1,6.8
25/07/2012,18:00,-0.2,-0.1,0.1,7.6
25/07/2012,18:15,-0.5,-0.1,0.1,7.4
25/07/2012,18:30,-0.4,-0.3,0.1,7.7
25/07/2012,18:45,-0.3,-0.1,0.2,8.4
25/07/2012,19:00,-0.2,-0.1,0.1,8.3
25/07/2012,19:15,-0.4,-0.2,0,8.1
25/07/2012,19:30,-0.4,-0.1,-0.1,8.5
25/07/2012,19:45,-0.2,-0.1,-0.1,8.7
25/07/2012,20:00,-0.2,-0.3,0.1,8.4
25/07/2012,20:15,-0.4,-0.3,0,7.9
25/07/2012,20:30,-0.4,-0.2,0.1,7.6
25/07/2012,20:45,-0.3,-0.1,0,7.9
25/07/2012,21:00,-0.3,-0.1,0,8.2
25/07/2012,21:15,-0.2,0,0.2,8.6
25/07/2012,21:30,-0.2,0,0.1,8.6
25/07/2012,21:45,-0.2,-0.1,0.1,8.4
25/07/2012,22:00,-0.1,-0.1,0.1,9.2
25/07/2012,22:15,-0.1,0.1,0.1,9.1
25/07/2012,22:30,0,0,0,9.1
25/07/2012,22:45,0,0,0.1,8.9
25/07/2012,23:00,0,0,0,8.4
25/07/2012,23:15,0,0,0,8
25/07/2012,23:30,0,0,0,7.4
25/07/2012,23:45,0,0,0,7.1
26/07/2012,00:00,0,0,0,6.9
26/07/2012,00:15,0,0,0,6.4
26/07/2012,00:30,0,0,0,6.1
26/07/2012,00:45,0,0,0,5.9
26/07/2012,01:00,0,0,0,5.8
26/07/2012,01:15,0,0,0.1,5.8
26/07/2012,01:30,0,0,0,5.5
26/07/2012,01:45,0,0,0,5.4
26/07/2012,02:00,0,0,0.1,5.3
26/07/2012,02:15,0,0,0.1,5.3
26/07/2012,02:30,0,0,0.1,5.3
26/07/2012,02:45,0,0,0,5.3
26/07/2012,03:00,0,0.1,0.1,5.1
26/07/2012,03:15,0,0,0,5.1
26/07/2012,03:30,0,0,0,5
26/07/2012,03:45,0,0,0,5.2
26/07/2012,04:00,0,0,0,5.1
26/07/2012,04:15,0,0,0,5.3
26/07/2012,04:30,0,0,0,5.4
26/07/2012,04:45,0,0,0,5.5
26/07/2012,05:00,0,0,0.1,5.6
26/07/2012,05:15,0,0,0,6
26/07/2012,05:30,0,0,0,6
26/07/2012,05:45,0,0,0,6.1
26/07/2012,06:00,0,0,0,6.7
26/07/2012,06:15,0,0,0,7.1
26/07/2012,06:30,0,0,0,7.3
26/07/2012,06:45,0,0,0,7.4
26/07/2012,07:00,0,0,0,7.6
26/07/2012,07:15,0,0,0,7.8
26/07/2012,07:30,0,0,0,8.4
26/07/2012,07:45,0,0,0,8.4
26/07/2012,08:00,0,0,0,8.6
26/07/2012,08:15,0,0,0,9.1
26/07/2012,08:30,0,0,0,9.1
26/07/2012,08:45,0,0,0,9.1
26/07/2012,09:00,0,0,0,9.3
26/07/2012,09:15,0,0,0,9.2
26/07/2012,09:30,0,0,0,9.1
26/07/2012,09:45,0,0,0,8.7
26/07/2012,10:00,0,0,0,8.3
26/07/2012,10:15,0,0,0,8.6
26/07/2012,10:30,0,0,0,8.5
26/07/2012,10:45,0,0,0,8.2
26/07/2012,11:00,0,0,0,8.2
26/07/2012,11:15,0,0,0,8.3
26/07/2012,11:30,0,0,0,8.2
26/07/2012,11:45,0,0,0,8
26/07/2012,12:00,0,0,0,8
26/07/2012,12:15,0,0,0,8.2
26/07/2012,12:30,0,0,0,7.9
26/07/2012,12:45,0,0,0,7.9
26/07/2012,13:00,0,0,0,7.9
26/07/2012,13:15,0,0,0,7.9
26/07/2012,13:30,0,0,0,8
26/07/2012,13:45,0,0,0,8.5
26/07/2012,14:00,0,0.1,0,8.1
26/07/2012,14:15,0,0,0,7.9
26/07/2012,14:30,0,0,0,8.2
26/07/2012,14:45,0,0.1,0,8.4
26/07/2012,15:00,0,0,0,7.7
26/07/2012,15:15,0,0,0,7.5
26/07/2012,15:30,0,0.1,0,7.5
26/07/2012,15:45,0,0,0,7.9
26/07/2012,16:00,0,0.1,0.2,7.8
26/07/2012,16:15,-0.1,0.1,0.2,7.8
26/07/2012,16:30,0,0,0.1,7.8
26/07/2012,16:45,-0.1,0,0,8.4
26/07/2012,17:00,0,0.1,0.2,8.2
26/07/2012,17:15,0,0,0,8.7
26/07/2012,17:30,0,0.1,0.1,8.8
26/07/2012,17:45,0,0,0,8.8
26/07/2012,18:00,0,0,0,8.8
26/07/2012,18:15,0,0,0,9.2
26/07/2012,18:30,0,0,0.1,9.2
26/07/2012,18:45,0,0,0,9.3
26/07/2012,19:00,0,0,0,9.6
26/07/2012,19:15,0,0.1,0,9.7
26/07/2012,19:30,0,0,0,9.5
26/07/2012,19:45,0,-0.1,0.1,9.2
26/07/2012,20:00,-0.2,-0.1,0.1,8.8
26/07/2012,20:15,-0.2,-0.1,0.2,8.4
26/07/2012,20:30,-0.2,0,0.1,8.5
26/07/2012,20:45,-0.2,-0.1,0.1,8.1
26/07/2012,21:00,-0.3,0,0.1,8.1
26/07/2012,21:15,-0.6,0,0,7.8
26/07/2012,21:30,-0.7,-0.1,0,8
26/07/2012,21:45,-0.7,0,0,7.9
26/07/2012,22:00,-0.9,0,0,7.8
26/07/2012,22:15,-0.9,-0.4,-0.3,6.8
26/07/2012,22:30,-1.8,-0.8,-0.5,4.9
26/07/2012,22:45,-2.2,-1.2,-1,3.2
26/07/2012,23:00,-2.7,-1.5,-1.1,1.5
26/07/2012,23:15,-2.2,-1.3,-1.2,1.3
26/07/2012,23:30,-2.1,-1.2,-1.2,1
26/07/2012,23:45,-2.3,-1.4,-1.1,0.7
27/07/2012,00:00,-2.2,-1.7,-1.5,0
27/07/2012,00:15,-2.1,-1.8,-1.2,-0.3
27/07/2012,00:30,-2.3,-1.6,-1,-0.2
27/07/2012,00:45,-2.6,-1.6,-1.2,-0.7
27/07/2012,01:00,-2.3,-1.1,-0.9,0.4
27/07/2012,01:15,-2.4,-0.7,-0.6,1.1
27/07/2012,01:30,-2.1,0.1,-0.2,2.3
27/07/2012,01:45,-1.7,0.5,-0.1,3.2
27/07/2012,02:00,-1.8,-0.1,-0.1,2.6
27/07/2012,02:15,-1.9,-0.3,-0.2,1.9
27/07/2012,02:30,-1.9,-0.3,-0.2,2.1
27/07/2012,02:45,-1.8,-0.4,-0.7,1.3
27/07/2012,03:00,-2.2,-0.5,-0.8,0.3
27/07/2012,03:15,-2.6,-0.6,-1.2,-0.3
27/07/2012,03:30,-2.6,-1.1,-1.4,-1
27/07/2012,03:45,-2.7,-1.1,-1.7,-2
27/07/2012,04:00,-2.8,-1.3,-1.7,-2.4
27/07/2012,04:15,-2.6,-1.4,-2,-2.7
27/07/2012,04:30,-2.7,-1.4,-2.3,-3.3
27/07/2012,04:45,-2.7,-1.8,-2.2,-3.2
27/07/2012,05:00,-2.8,-2,-2.4,-3.9
27/07/2012,05:15,-3.1,-2,-2.7,-4.3
27/07/2012,05:30,-2.9,-1.4,-2.6,-3.2
27/07/2012,05:45,-2.7,-1.4,-2.6,-3
27/07/2012,06:00,-2.2,-2,-2.4,-1.5
27/07/2012,06:15,-2.2,-1.9,-2.3,-1.1
27/07/2012,06:30,-2.5,-1.7,-2.4,-1.4
27/07/2012,06:45,-2.8,-1.4,-2.2,-1
27/07/2012,07:00,-2.3,-1.4,-2,-0.6
27/07/2012,07:15,-2.2,-1.3,-2.4,-0.2
27/07/2012,07:30,-2.3,-1.5,-2.8,-0.8
