date,time,cloudcoverage,winddirection,windspeed,airtemp,airpressure,sunshineduration,precipitation
27/08/2011,02:00,8,24,34,150,9905,0,6
27/08/2011,03:00,7,19,20,138,9910,0,13
27/08/2011,04:00,8,20,16,139,9910,0,2
27/08/2011,05:00,8,21,26,144,9911,0,4
27/08/2011,06:00,7,24,32,142,9914,0,4
27/08/2011,07:00,8,21,28,148,9919,5,0
27/08/2011,08:00,8,23,37,143,9926,0,4
27/08/2011,09:00,8,21,38,144,9933,0,3
27/08/2011,10:00,7,21,38,152,9933,1,1
27/08/2011,11:00,8,20,50,157,9933,1,0
27/08/2011,12:00,7,30,28,137,9941,1,0
27/08/2011,13:00,7,22,42,174,9939,30,0
27/08/2011,14:00,7,23,45,181,9937,31,0
27/08/2011,15:00,8,28,61,133,9947,9,3
27/08/2011,16:00,4,16,10,146,9943,10,24
27/08/2011,17:00,7,23,60,149,9948,17,0
27/08/2011,18:00,8,27,32,125,9954,0,9
27/08/2011,19:00,5,18,17,121,9959,0,4
27/08/2011,20:00,6,20,18,124,9963,0,0
27/08/2011,21:00,5,21,34,126,9968,0,0
27/08/2011,22:00,7,21,27,129,9972,0,0
27/08/2011,23:00,7,20,23,127,9975,0,0
28/08/2011,00:00,8,21,31,128,9977,0,0
28/08/2011,01:00,8,21,22,124,9976,0,0
28/08/2011,02:00,1,22,25,119,9977,0,0
28/08/2011,03:00,4,22,32,118,9977,0,0
28/08/2011,04:00,5,22,28,116,9978,0,0
28/08/2011,05:00,6,22,31,121,9979,0,0
28/08/2011,06:00,6,20,28,123,9982,5,0
28/08/2011,07:00,6,21,41,135,9985,9,0
28/08/2011,08:00,5,22,56,141,9988,6,0
28/08/2011,09:00,6,23,63,149,9989,14,0
28/08/2011,10:00,5,23,65,168,9988,19,0
28/08/2011,11:00,6,23,64,160,9984,18,0
28/08/2011,12:00,7,23,61,171,9982,12,0
28/08/2011,13:00,7,23,67,173,9980,19,0
28/08/2011,14:00,8,23,66,166,9979,1,0
28/08/2011,15:00,8,22,48,159,9979,0,0
28/08/2011,16:00,7,26,33,160,9973,0,0
28/08/2011,17:00,8,23,41,162,9970,4,0
28/08/2011,18:00,8,23,46,157,9970,16,0
28/08/2011,19:00,7,25,45,152,9974,0,0
28/08/2011,20:00,8,22,17,147,9975,0,0
28/08/2011,21:00,8,23,22,143,9975,0,0
28/08/2011,22:00,8,22,30,145,9973,0,0
28/08/2011,23:00,8,22,41,139,9969,0,0
29/08/2011,00:00,0,22,28,128,9966,0,0
29/08/2011,01:00,8,20,39,123,9962,0,2
29/08/2011,02:00,7,21,28,122,9960,0,13
29/08/2011,03:00,7,21,26,121,9956,0,0
29/08/2011,04:00,7,21,26,123,9953,0,0
29/08/2011,05:00,7,22,40,125,9950,0,0
29/08/2011,06:00,7,22,42,126,9949,0,0
29/08/2011,07:00,7,22,47,130,9949,0,0
29/08/2011,08:00,8,22,52,133,9947,0,0
29/08/2011,09:00,8,24,35,126,9951,0,15
29/08/2011,10:00,7,23,38,139,9952,0,1
29/08/2011,11:00,8,25,54,143,9950,0,0
29/08/2011,12:00,8,23,67,141,9950,0,0
29/08/2011,13:00,7,28,60,123,9958,0,3
29/08/2011,14:00,7,28,43,130,9958,2,16
29/08/2011,15:00,5,24,40,146,9956,8,0
29/08/2011,16:00,8,24,47,140,9956,0,0
29/08/2011,17:00,7,23,46,133,9960,0,1
29/08/2011,18:00,7,28,49,125,9964,0,0
29/08/2011,19:00,8,26,36,119,9968,0,0
29/08/2011,20:00,7,24,19,112,9972,0,0
29/08/2011,21:00,7,20,18,108,9972,0,0
29/08/2011,22:00,2,20,17,101,9972,0,0
29/08/2011,23:00,1,22,20,96,9972,0,0
30/08/2011,00:00,7,22,22,102,9969,0,0
30/08/2011,01:00,8,17,4,103,9965,0,0
30/08/2011,02:00,8,26,5,104,9964,0,0
30/08/2011,03:00,8,23,30,109,9962,0,0
30/08/2011,04:00,7,24,31,106,9964,0,0
30/08/2011,05:00,5,23,20,99,9963,0,0
30/08/2011,06:00,5,23,21,105,9965,0,0
30/08/2011,07:00,7,24,36,115,9967,5,0
30/08/2011,08:00,7,25,38,124,9970,0,0
30/08/2011,09:00,7,27,50,134,9973,5,0
30/08/2011,10:00,7,27,53,148,9972,37,0
30/08/2011,11:00,8,27,53,145,9971,1,0
30/08/2011,12:00,8,26,55,143,9973,0,0
30/08/2011,13:00,8,26,46,149,9971,0,0
30/08/2011,14:00,7,24,35,155,9968,0,0
30/08/2011,15:00,7,24,49,152,9963,1,0
30/08/2011,16:00,5,25,37,153,9964,10,0
30/08/2011,17:00,8,24,39,147,9963,0,0
30/08/2011,18:00,8,25,22,141,9962,0,0
30/08/2011,19:00,8,26,29,131,9967,0,0
30/08/2011,20:00,8,15,16,124,9969,0,0
30/08/2011,21:00,8,27,13,124,9972,0,1
30/08/2011,22:00,8,24,18,120,9968,0,0
30/08/2011,23:00,7,6,12,104,9967,0,0
31/08/2011,00:00,4,13,12,102,9967,0,0
31/08/2011,01:00,0,13,13,98,9965,0,0
31/08/2011,02:00,1,7,4,81,9964,0,0
31/08/2011,03:00,6,12,12,85,9963,0,0
31/08/2011,04:00,1,14,14,91,9960,0,0
31/08/2011,05:00,1,12,11,83,9959,0,0
31/08/2011,06:00,2,32,4,94,9961,26,0
31/08/2011,07:00,7,18,8,116,9964,1,0
31/08/2011,08:00,3,25,17,128,9965,13,0
31/08/2011,09:00,4,23,33,141,9967,44,0
31/08/2011,10:00,3,22,35,155,9967,37,0
31/08/2011,11:00,3,27,48,165,9965,53,0
31/08/2011,12:00,4,26,38,174,9962,53,0
31/08/2011,13:00,7,27,43,167,9962,9,0
31/08/2011,14:00,6,29,31,175,9959,35,0
31/08/2011,15:00,4,28,34,174,9958,23,0
31/08/2011,16:00,5,29,33,176,9957,53,0
31/08/2011,17:00,1,29,22,171,9957,38,0
31/08/2011,18:00,7,32,17,158,9959,8,0
31/08/2011,19:00,8,32,17,151,9962,0,0
31/08/2011,20:00,8,13,12,130,9963,0,0
31/08/2011,21:00,7,6,11,121,9964,0,0
31/08/2011,22:00,8,12,11,123,9966,0,0
31/08/2011,23:00,8,13,10,119,9968,0,0
01/09/2011,00:00,0,13,5,102,9968,0,0
01/09/2011,01:00,0,5,9,92,9964,0,0
01/09/2011,02:00,0,0,0,86,9966,0,0
01/09/2011,03:00,8,9,10,91,9968,0,0
01/09/2011,04:00,8,2,3,99,9968,0,0
01/09/2011,05:00,8,36,7,105,9968,0,0
01/09/2011,06:00,7,6,8,112,9970,0,0
01/09/2011,07:00,8,22,11,120,9974,0,0
01/09/2011,08:00,8,26,4,124,9977,0,0
01/09/2011,09:00,8,22,15,128,9979,0,0
01/09/2011,10:00,6,24,20,145,9978,2,0
01/09/2011,11:00,6,26,25,153,9977,5,0
01/09/2011,12:00,5,28,22,161,9975,27,0
01/09/2011,13:00,6,28,33,162,9974,16,0
01/09/2011,14:00,3,28,33,172,9969,40,0
01/09/2011,15:00,2,32,22,172,9967,53,0
01/09/2011,16:00,0,30,23,173,9965,59,0
01/09/2011,17:00,1,35,18,165,9964,60,0
01/09/2011,18:00,1,3,15,144,9963,54,0
01/09/2011,19:00,0,6,13,119,9966,0,0
01/09/2011,20:00,0,1,9,112,9968,0,0
01/09/2011,21:00,0,7,10,102,9967,0,0
01/09/2011,22:00,0,2,13,111,9967,0,0
01/09/2011,23:00,0,2,9,107,9968,0,0
02/09/2011,00:00,0,8,20,104,9966,0,0
02/09/2011,01:00,0,35,9,108,9962,0,0
02/09/2011,02:00,0,3,5,95,9959,0,0
02/09/2011,03:00,0,1,8,103,9956,0,0
02/09/2011,04:00,0,2,11,112,9953,0,0
02/09/2011,05:00,1,4,7,107,9952,0,0
02/09/2011,06:00,1,36,9,128,9954,39,0
02/09/2011,07:00,1,11,12,156,9954,60,0
02/09/2011,08:00,1,12,12,177,9953,60,0
02/09/2011,09:00,1,18,16,189,9953,60,0
02/09/2011,10:00,1,21,13,208,9949,60,0
02/09/2011,11:00,2,27,13,219,9948,60,0
02/09/2011,12:00,4,23,16,236,9946,59,0
02/09/2011,13:00,5,25,32,241,9945,56,0
02/09/2011,14:00,5,30,22,247,9942,51,0
02/09/2011,15:00,6,28,21,247,9941,60,0
02/09/2011,16:00,0,30,16,241,9942,53,0
02/09/2011,17:00,0,1,8,238,9939,21,0
02/09/2011,18:00,0,9,12,202,9938,10,0
02/09/2011,19:00,2,31,6,185,9942,0,0
02/09/2011,20:00,5,12,12,180,9944,0,0
02/09/2011,21:00,1,17,8,170,9944,0,0
02/09/2011,22:00,1,4,4,158,9946,0,0
02/09/2011,23:00,1,13,10,160,9946,0,0
03/09/2011,00:00,7,1,7,151,9947,0,0
03/09/2011,01:00,4,1,10,147,9947,0,0
03/09/2011,02:00,0,5,9,142,9945,0,0
03/09/2011,03:00,6,5,11,141,9946,0,0
03/09/2011,04:00,5,14,1,141,9944,0,0
03/09/2011,05:00,6,1,10,139,9944,0,0
03/09/2011,06:00,7,8,7,160,9943,29,0
03/09/2011,07:00,7,9,7,206,9941,54,0
03/09/2011,08:00,6,13,7,243,9942,60,0
03/09/2011,09:00,2,19,18,247,9944,60,0
03/09/2011,10:00,2,14,19,257,9946,60,0
03/09/2011,11:00,3,11,20,245,9944,27,0
03/09/2011,12:00,3,9,25,252,9944,26,0
03/09/2011,13:00,3,9,15,275,9940,58,0
03/09/2011,14:00,3,14,25,278,9935,42,0
03/09/2011,15:00,3,13,13,265,9932,22,0
03/09/2011,16:00,1,13,17,263,9928,5,0
03/09/2011,17:00,0,15,20,263,9923,39,0
03/09/2011,18:00,0,11,25,231,9919,39,0
03/09/2011,19:00,0,11,27,213,9925,0,0
03/09/2011,20:00,0,11,29,214,9928,0,0
03/09/2011,21:00,0,11,26,203,9924,0,0
03/09/2011,22:00,0,8,10,186,9921,0,0
03/09/2011,23:00,0,10,17,187,9917,0,0
04/09/2011,00:00,0,9,13,190,9916,0,0
04/09/2011,01:00,1,12,34,215,9915,0,0
04/09/2011,02:00,8,12,53,222,9908,0,0
04/09/2011,03:00,8,15,39,224,9907,0,0
04/09/2011,04:00,7,21,27,218,9909,0,0
04/09/2011,05:00,8,16,16,204,9912,0,1
04/09/2011,06:00,8,12,20,192,9909,0,7
04/09/2011,07:00,8,12,43,196,9911,0,2
04/09/2011,08:00,8,12,25,207,9910,0,0
04/09/2011,09:00,8,19,14,210,9914,0,0
04/09/2011,10:00,7,18,16,218,9917,3,0
04/09/2011,11:00,6,26,11,218,9914,0,10
04/09/2011,12:00,6,19,17,239,9913,31,0
04/09/2011,13:00,6,19,33,249,9908,26,0
04/09/2011,14:00,7,17,34,248,9905,2,0
04/09/2011,15:00,8,15,38,247,9898,4,0
04/09/2011,16:00,7,34,10,215,9908,0,0
04/09/2011,17:00,7,22,21,199,9914,0,12
04/09/2011,18:00,8,16,13,192,9914,0,35
04/09/2011,19:00,8,20,13,190,9914,0,45
04/09/2011,20:00,7,15,2,187,9913,0,12
04/09/2011,21:00,7,17,9,185,9915,0,0
04/09/2011,22:00,7,16,10,183,9915,0,0
04/09/2011,23:00,7,18,11,183,9914,0,0
05/09/2011,00:00,7,20,6,181,9913,0,0
05/09/2011,01:00,6,14,5,170,9911,0,0
05/09/2011,02:00,7,16,8,169,9913,0,0
05/09/2011,03:00,7,18,14,172,9912,0,0
05/09/2011,04:00,8,19,11,170,9915,0,0
05/09/2011,05:00,8,24,27,170,9919,0,0
05/09/2011,06:00,8,26,78,151,9931,0,1
05/09/2011,07:00,7,25,35,139,9941,0,0
05/09/2011,08:00,6,24,39,148,9942,13,0
05/09/2011,09:00,5,24,57,163,9943,55,0
05/09/2011,10:00,6,23,55,177,9947,60,0
05/09/2011,11:00,5,24,75,189,9949,52,0
05/09/2011,12:00,7,25,71,180,9953,22,0
05/09/2011,13:00,7,25,60,183,9959,1,0
05/09/2011,14:00,4,25,63,181,9959,12,0
05/09/2011,15:00,3,25,44,184,9961,37,0
05/09/2011,16:00,2,25,62,180,9966,21,0
05/09/2011,17:00,1,25,68,180,9971,58,0
05/09/2011,18:00,5,24,39,167,9980,24,0
05/09/2011,19:00,2,23,42,154,9991,0,0
05/09/2011,20:00,7,22,34,150,9996,0,0
05/09/2011,21:00,0,18,19,132,9999,0,0
05/09/2011,22:00,0,20,39,139,10004,0,0
05/09/2011,23:00,0,19,25,128,10006,0,0
06/09/2011,00:00,0,19,26,126,10007,0,0
06/09/2011,01:00,1,21,32,131,10005,0,0
06/09/2011,02:00,6,20,38,133,10006,0,0
06/09/2011,03:00,8,20,46,138,10004,0,0
06/09/2011,04:00,6,21,40,135,10002,0,0
06/09/2011,05:00,7,20,37,131,9998,0,0
06/09/2011,06:00,7,20,46,139,9997,23,0
06/09/2011,07:00,7,20,39,150,9995,22,0
06/09/2011,08:00,5,21,70,166,9992,29,0
06/09/2011,09:00,4,22,77,174,9990,59,0
06/09/2011,10:00,7,22,69,177,9983,36,0
06/09/2011,11:00,7,22,78,180,9976,7,0
06/09/2011,12:00,6,22,70,186,9971,27,0
06/09/2011,13:00,7,23,74,188,9967,9,0
06/09/2011,14:00,7,23,82,185,9964,0,0
06/09/2011,15:00,8,22,57,184,9958,0,0
06/09/2011,16:00,8,22,58,182,9950,0,0
06/09/2011,17:00,8,22,40,177,9944,0,0
06/09/2011,18:00,8,21,53,179,9936,0,0
06/09/2011,19:00,8,20,48,164,9933,0,1
06/09/2011,20:00,8,21,50,164,9925,0,0
06/09/2011,21:00,8,22,57,155,9918,0,3
06/09/2011,22:00,8,20,50,150,9905,0,10
06/09/2011,23:00,7,20,46,150,9891,0,5
07/09/2011,00:00,8,21,51,150,9884,0,10
07/09/2011,01:00,8,21,52,149,9869,0,16
07/09/2011,02:00,8,21,56,153,9859,0,4
07/09/2011,03:00,7,25,74,144,9868,0,40
07/09/2011,04:00,7,25,70,136,9875,0,0
07/09/2011,05:00,7,24,58,133,9881,0,0
07/09/2011,06:00,7,24,68,132,9890,0,0
07/09/2011,07:00,7,24,77,134,9894,0,0
07/09/2011,08:00,7,25,77,138,9902,6,0
07/09/2011,09:00,8,24,72,141,9906,1,0
07/09/2011,10:00,8,25,61,140,9911,0,0
07/09/2011,11:00,5,25,75,146,9916,1,0
07/09/2011,12:00,7,24,53,157,9915,7,0
07/09/2011,13:00,7,24,66,156,9916,11,0
07/09/2011,14:00,7,25,71,165,9918,8,0
07/09/2011,15:00,8,24,64,156,9920,1,0
07/09/2011,16:00,8,28,28,130,9925,0,6
07/09/2011,17:00,8,25,27,140,9926,0,0
07/09/2011,18:00,8,22,30,143,9921,0,0
07/09/2011,19:00,8,22,56,138,9923,0,0
07/09/2011,20:00,8,21,42,131,9924,0,0
07/09/2011,21:00,8,23,44,133,9923,0,0
07/09/2011,22:00,7,22,40,134,9913,0,0
07/09/2011,23:00,7,23,36,120,9909,0,7
08/09/2011,00:00,8,21,30,124,9902,0,2
08/09/2011,01:00,8,23,40,121,9897,0,4
08/09/2011,02:00,7,23,59,120,9893,0,15
08/09/2011,03:00,8,23,53,117,9891,0,12
08/09/2011,04:00,8,25,56,115,9889,0,5
08/09/2011,05:00,8,25,38,115,9889,0,5
08/09/2011,06:00,8,24,57,113,9890,0,11
08/09/2011,07:00,8,24,53,117,9891,0,3
08/09/2011,08:00,8,25,57,122,9895,0,0
08/09/2011,09:00,8,25,56,125,9896,0,0
08/09/2011,10:00,8,24,64,131,9897,0,0
08/09/2011,11:00,8,24,68,128,9897,0,0
08/09/2011,12:00,8,23,61,128,9896,0,2
08/09/2011,13:00,8,24,58,134,9896,0,0
08/09/2011,14:00,8,24,46,127,9891,0,7
08/09/2011,15:00,8,24,47,131,9887,0,0
08/09/2011,16:00,8,24,62,134,9886,0,0
08/09/2011,17:00,8,25,69,136,9887,0,0
08/09/2011,18:00,8,24,67,135,9890,0,4
08/09/2011,19:00,8,29,28,130,9903,0,42
08/09/2011,20:00,8,25,32,132,9908,0,0
08/09/2011,21:00,8,24,32,133,9913,0,0
08/09/2011,22:00,7,25,30,133,9916,0,0
08/09/2011,23:00,8,24,34,132,9916,0,0
09/09/2011,00:00,8,23,27,133,9917,0,0
09/09/2011,01:00,8,23,32,135,9918,0,0
09/09/2011,02:00,8,23,29,134,9917,0,0
09/09/2011,03:00,7,22,24,136,9916,0,0
09/09/2011,04:00,8,23,30,138,9917,0,0
09/09/2011,05:00,8,22,24,140,9921,0,0
09/09/2011,06:00,7,21,21,142,9923,0,0
09/09/2011,07:00,8,22,28,150,9924,0,0
09/09/2011,08:00,8,23,41,155,9929,0,0
09/09/2011,09:00,8,22,28,160,9933,0,0
09/09/2011,10:00,8,24,33,169,9935,0,0
09/09/2011,11:00,8,24,39,173,9936,0,0
09/09/2011,12:00,7,24,45,188,9935,2,0
09/09/2011,13:00,5,24,40,197,9933,5,0
09/09/2011,14:00,7,26,41,201,9930,31,0
09/09/2011,15:00,8,25,44,194,9930,0,0
09/09/2011,16:00,8,24,30,187,9933,0,0
09/09/2011,17:00,8,23,20,183,9934,0,0
09/09/2011,18:00,8,21,11,176,9936,0,0
09/09/2011,19:00,8,19,13,171,9941,0,1
09/09/2011,20:00,8,27,14,172,9945,0,8
09/09/2011,21:00,7,19,10,171,9943,0,2
09/09/2011,22:00,7,15,8,170,9944,0,0
09/09/2011,23:00,8,18,13,171,9944,0,0
10/09/2011,00:00,7,20,17,173,9944,0,5
10/09/2011,01:00,7,21,20,174,9943,0,0
10/09/2011,02:00,8,20,17,173,9943,0,0
10/09/2011,03:00,8,16,12,172,9942,0,1
10/09/2011,04:00,7,12,14,172,9939,0,0
10/09/2011,05:00,7,13,9,171,9940,0,0
10/09/2011,06:00,8,12,10,175,9943,0,0
10/09/2011,07:00,8,13,11,181,9941,0,0
10/09/2011,08:00,7,13,16,195,9940,0,0
10/09/2011,09:00,7,17,21,211,9939,8,0
10/09/2011,10:00,7,17,36,228,9937,32,0
10/09/2011,11:00,7,18,41,235,9932,41,0
10/09/2011,12:00,7,16,41,235,9929,54,0
10/09/2011,13:00,7,17,44,243,9923,59,0
10/09/2011,14:00,7,18,33,250,9917,60,0
10/09/2011,15:00,7,17,38,250,9911,49,0
10/09/2011,16:00,8,16,24,245,9908,0,0
10/09/2011,17:00,8,14,19,239,9906,0,0
10/09/2011,18:00,7,15,21,232,9907,0,0
10/09/2011,19:00,8,13,16,222,9908,0,0
10/09/2011,20:00,0,17,28,228,9905,0,0
10/09/2011,21:00,0,15,30,228,9901,0,0
10/09/2011,22:00,4,17,10,217,9900,0,0
10/09/2011,23:00,8,8,7,197,9900,0,0
11/09/2011,00:00,4,10,7,187,9899,0,0
11/09/2011,01:00,0,21,26,215,9898,0,0
11/09/2011,02:00,7,20,26,217,9901,0,0
11/09/2011,03:00,7,21,26,219,9906,0,0
11/09/2011,04:00,6,23,26,215,9910,0,0
11/09/2011,05:00,6,19,16,188,9916,0,0
11/09/2011,06:00,3,17,11,190,9920,16,0
11/09/2011,07:00,6,21,22,203,9923,54,0
11/09/2011,08:00,6,18,15,219,9921,60,0
11/09/2011,09:00,7,21,29,229,9921,48,0
11/09/2011,10:00,7,22,57,237,9921,30,0
11/09/2011,11:00,7,24,49,222,9918,11,0
11/09/2011,12:00,8,25,32,207,9928,0,1
11/09/2011,13:00,8,27,33,179,9934,0,0
11/09/2011,14:00,8,8,21,169,9921,0,26
11/09/2011,15:00,8,12,32,176,9909,0,13
11/09/2011,16:00,8,19,35,177,9914,0,5
11/09/2011,17:00,8,23,28,172,9907,0,6
11/09/2011,18:00,7,15,15,163,9909,0,5
11/09/2011,19:00,8,17,14,158,9911,0,0
11/09/2011,20:00,7,16,12,156,9907,0,0
11/09/2011,21:00,7,19,19,155,9912,0,0
11/09/2011,22:00,8,21,43,149,9922,0,17
11/09/2011,23:00,8,24,34,148,9923,0,1
12/09/2011,00:00,8,24,30,148,9925,0,0
12/09/2011,01:00,6,22,28,143,9927,0,0
12/09/2011,02:00,0,22,26,136,9929,0,0
12/09/2011,03:00,7,21,33,133,9933,0,0
12/09/2011,04:00,7,21,35,133,9935,0,0
12/09/2011,05:00,7,19,29,128,9936,0,0
12/09/2011,06:00,7,19,33,135,9936,0,0
12/09/2011,07:00,7,20,47,151,9935,6,0
12/09/2011,08:00,7,20,47,159,9934,9,0
12/09/2011,09:00,7,21,67,176,9929,47,0
12/09/2011,10:00,7,21,59,178,9925,3,0
12/09/2011,11:00,6,21,55,191,9918,5,0
12/09/2011,12:00,6,21,77,212,9913,28,0
12/09/2011,13:00,5,22,70,224,9909,45,0
12/09/2011,14:00,2,22,82,218,9902,41,0
12/09/2011,15:00,4,22,68,220,9898,42,0
12/09/2011,16:00,7,21,78,217,9896,4,0
12/09/2011,17:00,8,23,81,210,9901,0,0
12/09/2011,18:00,7,23,80,198,9905,0,0
12/09/2011,19:00,8,22,58,198,9904,0,0
12/09/2011,20:00,5,22,63,193,9907,0,0
12/09/2011,21:00,7,23,53,193,9909,0,0
12/09/2011,22:00,7,23,75,193,9912,0,0
12/09/2011,23:00,7,24,69,191,9913,0,0
13/09/2011,00:00,7,23,64,187,9913,0,0
13/09/2011,01:00,7,24,45,180,9917,0,0
13/09/2011,02:00,5,25,61,166,9921,0,0
13/09/2011,03:00,6,26,47,157,9924,0,0
13/09/2011,04:00,7,26,44,150,9925,0,0
13/09/2011,05:00,7,25,37,149,9926,0,0
13/09/2011,06:00,7,24,35,145,9929,0,0
13/09/2011,07:00,7,24,55,146,9932,0,0
13/09/2011,08:00,7,24,70,153,9933,3,0
13/09/2011,09:00,7,24,65,156,9931,6,0
13/09/2011,10:00,6,25,78,170,9930,26,0
13/09/2011,11:00,3,25,74,166,9931,9,0
13/09/2011,12:00,3,25,92,179,9930,53,0
13/09/2011,13:00,2,25,74,186,9931,32,0
13/09/2011,14:00,4,26,71,183,9933,46,0
13/09/2011,15:00,6,25,59,186,9932,29,0
13/09/2011,16:00,6,25,60,180,9933,17,0
13/09/2011,17:00,0,25,61,172,9933,55,0
13/09/2011,18:00,0,24,29,155,9934,29,0
13/09/2011,19:00,3,22,24,149,9936,0,0
13/09/2011,20:00,4,20,27,141,9939,0,0
13/09/2011,21:00,0,21,33,142,9938,0,0
13/09/2011,22:00,6,23,52,151,9936,0,0
13/09/2011,23:00,2,24,55,147,9937,0,0
14/09/2011,00:00,5,25,46,140,9941,0,0
14/09/2011,01:00,8,24,41,136,9944,0,0
14/09/2011,02:00,8,24,44,134,9947,0,0
14/09/2011,03:00,7,24,50,131,9949,0,0
14/09/2011,04:00,8,24,53,128,9949,0,0
14/09/2011,05:00,5,24,51,123,9952,0,0
14/09/2011,06:00,3,24,55,121,9962,0,0
14/09/2011,07:00,2,24,79,127,9968,42,0
14/09/2011,08:00,4,25,78,129,9973,36,0
14/09/2011,09:00,5,25,95,140,9978,35,0
14/09/2011,10:00,4,25,73,149,9980,37,0
14/09/2011,11:00,5,24,72,153,9982,31,0
14/09/2011,12:00,7,24,68,151,9986,7,0
14/09/2011,13:00,7,26,57,154,9987,1,0
14/09/2011,14:00,7,25,57,163,9987,5,0
14/09/2011,15:00,7,25,65,158,9987,2,0
14/09/2011,16:00,8,24,54,156,9987,1,0
14/09/2011,17:00,8,24,53,153,9987,5,0
14/09/2011,18:00,8,24,32,147,9987,0,0
14/09/2011,19:00,8,24,26,143,9992,0,0
14/09/2011,20:00,8,21,17,138,9995,0,0
14/09/2011,21:00,7,23,26,135,9994,0,0
14/09/2011,22:00,0,21,24,122,9996,0,0
14/09/2011,23:00,0,19,19,108,9996,0,0
15/09/2011,00:00,7,22,21,112,9996,0,0
15/09/2011,01:00,0,22,14,104,9996,0,0
15/09/2011,02:00,6,16,17,101,9993,0,0
15/09/2011,03:00,7,21,14,108,9996,0,0
15/09/2011,04:00,7,24,22,115,9996,0,0
15/09/2011,05:00,8,25,35,118,9999,0,0
15/09/2011,06:00,8,24,32,119,10003,0,0
15/09/2011,07:00,8,25,43,122,10007,0,0
15/09/2011,08:00,8,27,44,128,10013,0,0
15/09/2011,09:00,7,27,46,136,10020,0,0
15/09/2011,10:00,5,29,40,146,10021,31,0
15/09/2011,11:00,6,26,64,153,10023,52,0
15/09/2011,12:00,5,28,54,163,10024,29,0
15/09/2011,13:00,6,31,41,167,10025,37,0
15/09/2011,14:00,5,28,58,171,10023,53,0
15/09/2011,15:00,6,27,44,172,10022,52,0
15/09/2011,16:00,3,29,35,168,10021,51,0
15/09/2011,17:00,1,30,25,156,10021,53,0
15/09/2011,18:00,0,26,7,129,10022,0,0
15/09/2011,19:00,0,9,11,102,10025,0,0
15/09/2011,20:00,0,7,15,96,10027,0,0
15/09/2011,21:00,5,5,14,93,10028,0,0
15/09/2011,22:00,0,5,12,81,10028,0,0
15/09/2011,23:00,0,5,13,76,10028,0,0
16/09/2011,00:00,0,16,2,75,10027,0,0
16/09/2011,01:00,0,19,9,71,10026,0,0
16/09/2011,02:00,0,31,6,68,10024,0,0
16/09/2011,03:00,2,2,12,68,10022,0,0
16/09/2011,04:00,6,2,13,102,10020,0,0
16/09/2011,05:00,5,8,18,92,10016,0,0
16/09/2011,06:00,6,11,23,107,10016,0,0
16/09/2011,07:00,4,4,14,118,10017,12,0
16/09/2011,08:00,3,11,38,136,10015,60,0
16/09/2011,09:00,5,11,37,149,10014,60,0
16/09/2011,10:00,5,11,37,163,10008,60,0
16/09/2011,11:00,7,13,30,174,10005,60,0
16/09/2011,12:00,6,14,36,176,9998,60,0
16/09/2011,13:00,6,14,40,188,9988,60,0
16/09/2011,14:00,7,13,39,183,9983,60,0
16/09/2011,15:00,7,11,32,184,9977,5,0
16/09/2011,16:00,8,10,26,178,9970,0,0
16/09/2011,17:00,8,10,38,171,9961,0,0
16/09/2011,18:00,8,9,25,162,9960,0,0
16/09/2011,19:00,8,11,31,163,9953,0,0
16/09/2011,20:00,8,11,47,168,9947,0,0
16/09/2011,21:00,4,11,22,163,9945,0,0
16/09/2011,22:00,1,13,29,162,9939,0,0
16/09/2011,23:00,7,16,29,161,9937,0,2
17/09/2011,00:00,8,16,21,165,9936,0,0
17/09/2011,01:00,8,16,21,169,9933,0,0
17/09/2011,02:00,8,18,19,169,9930,0,0
17/09/2011,03:00,7,17,22,166,9927,0,0
17/09/2011,04:00,6,21,18,152,9924,0,0
17/09/2011,05:00,7,20,14,154,9926,0,0
17/09/2011,06:00,7,21,30,161,9926,0,0
17/09/2011,07:00,7,21,11,163,9927,0,0
17/09/2011,08:00,7,26,33,163,9929,7,0
17/09/2011,09:00,7,26,59,165,9931,23,0
17/09/2011,10:00,7,25,48,171,9930,53,0
17/09/2011,11:00,7,25,51,180,9929,54,0
17/09/2011,12:00,6,25,53,188,9925,38,0
17/09/2011,13:00,6,24,48,185,9924,38,0
17/09/2011,14:00,6,23,53,191,9917,54,0
17/09/2011,15:00,7,24,47,186,9912,14,0
17/09/2011,16:00,7,24,18,180,9907,0,0
17/09/2011,17:00,7,11,8,172,9902,0,0
17/09/2011,18:00,8,6,8,146,9901,0,0
17/09/2011,19:00,7,3,15,144,9897,0,0
17/09/2011,20:00,8,15,13,143,9899,0,0
17/09/2011,21:00,8,12,20,144,9895,0,0
17/09/2011,22:00,7,12,3,137,9886,0,0
17/09/2011,23:00,8,12,18,134,9881,0,0
18/09/2011,00:00,8,6,5,138,9874,0,0
18/09/2011,01:00,7,12,23,141,9866,0,0
18/09/2011,02:00,8,13,27,146,9861,0,0
18/09/2011,03:00,8,16,19,144,9852,0,0
18/09/2011,04:00,7,18,16,140,9847,0,0
18/09/2011,05:00,8,19,22,131,9841,0,0
18/09/2011,06:00,8,22,19,130,9848,0,1
18/09/2011,07:00,7,23,28,133,9846,0,0
18/09/2011,08:00,7,23,28,139,9848,1,0
18/09/2011,09:00,7,23,48,139,9851,1,0
